48911334,social media,marketing...,
5249790,Sustainability-twibe,Visit http://twibes.com/group/Sustainability to join the Sustainability Twitter group.
5047895,twibes-sustainability,Visit http://twibes.com/sustainability/twitter-list to join the top sustainability Twitter people.
5795321,twibes-sustainability,Visit http://twibes.com/sustainability/twitter-list to join the top sustainability Twitter people.
6130254,twibes-sustainability,Visit http://twibes.com/sustainability/twitter-list to join the top sustainability Twitter people.
4624410,Sustainability-twibe,Visit http://twibes.com/group/Sustainability to join the Sustainability Twitter group.
4571413,twibes-sustainability,Visit http://twibes.com/sustainability/twitter-list to join the top sustainability Twitter people.
6417452,twibes-sustainability,Visit http://twibes.com/sustainability/twitter-list to join the top sustainability Twitter people.
3236551,twibes-sustainability,
6571238,twibes-sustainability,Visit http://twibes.com/sustainability/twitter-list to join the top sustainability Twitter people.
6565028,twibes-sustainability,Visit http://twibes.com/sustainability/twitter-list to join the top sustainability Twitter people.
6357868,twibes-sustainability,Visit http://twibes.com/sustainability/twitter-list to join the top sustainability Twitter people.
14728236,Blog People,
12858281,e-inbusiness-media,
5173491,twibes-sustainability,Visit http://twibes.com/sustainability/twitter-list to join the top sustainability Twitter people.
6254072,twibes-sustainability,Visit http://twibes.com/sustainability/twitter-list to join the top sustainability Twitter people.
4951622,twibes-sustainability,Visit http://twibes.com/sustainability/twitter-list to join the top sustainability Twitter people.
4365860,twibes-sustainability,
6009035,twibes-sustainability,Visit http://twibes.com/sustainability/twitter-list to join the top sustainability Twitter people.
7836149,Sustainability-community-in-MrTweet,Tracking great people in my network and areas of interest! See http://mrtweet.com/lists?tl
1121899,CSR,
7271267,Influential McK Tweeters,Influential twitter accounts who have twittered or tweeted McKinsey content
7252016,social responsibility,movers and shakers in social responsibility, as opposed to environmental responsibility...
7285029,Social Media,Specialists in employing digital media for pr, stakeholder engagement, and sustainable comm.
7277940,SLMediaBootcampSpeakers,Speakers from the 13 part Sustainable Life Media webinar series  
7116717,mrtweet-Sustainability,Created by MrTweet. See http://mrtweet.com/lists
7027596,Sustainability,Created by MrTweet, added to by me. See http://mrtweet.com/lists
6977343,mrtweet-Sustainability,Created by MrTweet. See http://mrtweet.com/lists
6937506,RSE,RSE/CSR 
6792681,mrtweet-Sustainability,Created by MrTweet. See http://mrtweet.com/lists
2821571,GreenBiz&PR,
4492222,Sustainable biz gurus,Helping organizations develop sustainable environmental strategies
4492775,Living Green,Dedicated to a green lifestyle and helping others to "go green"
1211138,biz,
1208734,envinews,
2462483,corporate citizenship,
734621,the great reset,
2074934,CSR Sustainability Socent,Corporate Social Responsibility people, sustainability and Social Enterpreneurs
5285614,green eco and more,
7438427,Keep this Frequency Clear,All wheat, no chaff (well...)
1860039,Sustainability,
63374,csr,
4308942,CSR ,
4119427,Sustainable,Tweeps who are passionate about sustainability and share their thoughts. 
2122153,Greenies,
3724039,My influencers per Klout,Klout Powered List
3258687,The Team,
3226664,design,industrial design, graphic design, product design, arts and all elements of creativity 
583834,Green,
2903125,Interesting Follows,
2876478,world-architect,
2784651,CSR,
1588204,resources,
2614798,design&arch-writers,
2620347,sustainability,
1213163,So.Cal.,
2492134,tweepswhorock,
2147797,Green-Biz-Friends,
1145172,Interesting CSR Tweets,
1827996,agencies,
1966840,green,
2039811,DesignThinking-twibe,
1477377,CSR,
852933,Green Communicators,Communicators in cleantech, environmental advocacy and sustainability
693341,Industrial Design,
1811174,Public Relations,Public relations professionals.
636233,Sustainability,Supporting a sustainable planet.
1461191,Materiais,
1175102,oc-tweeps,
975908,octweeps,
675350,Sustainable Strategies,
241666,sustainability,
338398,Green - SM/Consultant,
12678728,tech,
12678442,journalists,
12466002,Tech,Good Tech Follows
99394693,Wapwap,Amor
37204652,friends,
12412708,Tech-twittrere,
221302,splistl,
2001677,News-Reviews-Opinions,
213062906,Shopify Merchants,
10896959,journalism,
185753785,Social Media Influencers,
11483471,journalists,
212652782,Ifintech,
11483387,geek,
211841237,Like Minded,
213022727,infosec,
8300842,digital-tech,
212485548,Cream of the Crop,Sources of endless knowledge
210613826,People Ive faved,
11409649,Entertainment,
11409666,Bloggers,
11107685,journalists,journalists
210351100,media,
183169886,People Ive faved,
10896670,tech,Technology/social media correspondents and bloggers
210149675,trivago Ireland,
205865622,Linkedin,
206891506,Startups Entrepreneurs #2,
109390335,Payments,
199946352,siliconalley influencers,
10883430,United Kingdom,
10757668,Tech News,
10402433,Tech People,
208070577,#InfluentialFollowers,
207699270,A - Irish Entrepreneurs,Irish Tech Influencers
207315340,Bright Minds,
10002984,Media,
10600270,news,
96357659,Tech,The broad list, general.
205128896,Spider List- Executives,This list was curated using @SpiderQube
9389272,SouthAfricans2,This is a 2nd list of SA Tweeps.
6932919,News Authors Writers,
3330489,News,
421116,news-media,News & Media
9699545,tech,
99865224,Tech Geeks,IT, Tech, Web Design, Graphic Design, Social Media, Digital Media, New Media, Marketing
6843252,News,
9561303,Technology,
204500131,Tech People ,Versatile Tech Influencers 
199241387,CEOs,
9620562,guardian,
6570919,twibes-california,Visit http://twibes.com/california/twitter-list to join the top california Twitter people.
201674968,CRM,
201701263,CRMTalk,
201655156,Followed by @garyvee,
200668721,Ricky Gervais,Ricky Gervais Twitter experience
575608,ITjournalists,
9195347,technology,
8276049,internet,news from internet
8808081,techie,
169124570,favs,
9075792,Tech,Technology
8975237,Tweetdeck E column,
8918283,Tech,Tech stuff
5047252,Computing,
178674075,RE Top List,RE Top List
548278,media,
8819112,Tech!,Techy news and views
8753430,my friends a better world,We are all friends,notwithstanding our national.colour,religion,sex,opinion.
We want a better world
8596063,people,Talking people!
2318750,Writers,
4589439,bloggers,
3558185,ITNews,IT news
8483684,Tech Journos,
1364061,Tech,
85040891,Founders,
194947479,Irish Startup Scene,
6936907,Cool-Trends,
195772524,Irish Tech Leaders,
5553047,Technology,
194690782,Business,
5263528,Journalists,
189263604,Business,
192231867,Tech & Business Leaders,People in technology & business who influence us on Twitter
187016437,Anti-fraud ID AMLCFT,
41227159,catchup,morning catchup
3557608,tech guys,
188214289,Bitcoiners,
188309405,CEO,
186689761,Founders & CEOs,
187137352,Superstars,Daily must-read accounts
1387433,Bloggers and editors,
7989100,Daily,
182266211,Influencers,influencers
181941120,Cinelan CEO's,List curated using @spiderQube
6932136,tech,
184048460,Check-A-Contract Fans 2,Check-A-Contract Fans 2 #checkacontract
5768646,innovation tech science,
1605937,Journalists,
958631,consistentlydifferent,Fun fantasmagoric, free press, far fuckin out, brilliantly bizzare
7497876,Influential-Tech-Tweeters,
182288296,Top Irish Tech Tweeters,This list is full of great Irish tweeters, interesting and useful tech snippets
4655283,Technology,
178821938,We The CEO's,List curated using @spiderQube
4605671,Tech News,News from the tech world
7188879,Journalists,
93587849,Inspiring People,The Best Innovation Leaders & Promoters
7126553,technology-media-agency,
171785249,Power100 Redux,Re-Ranking an Expanded List of Irish #Power100 Users github.com/igorbrigadir/power100-redux
82088774,Tech Related,Originally a list of techies, this has morphed into a list for tech related folk.
7063165,Biz,
82714139,unosycerosyunosyceros,
1089316,News,News feeds for North East, World, Technology, and Football
4194,Journos-Media,
6698396,United Kingdom,
6567438,journalists,Top journalists and bloggers currently using Twitter
2914432,RealTIme,Techo nerds, freaks, geeks, early adopters, innovators and the game makers.
6606630,m?dias anglophones,
6686685,Tech Media,
6676434,digital,
5771534,Tech News,
5041287,Tech,
49777862,Business ,
49778007,Technology,
52951177,Payments,
6472583,Tech News,
127175416,influener,
122756008,EOY Finalists 2014,
6470807,UK Journalists,
119651378,Awesome Websites,This is a list of great websites and web designs
110300308,Tech founders,
4808488,People,
461706,news,
6201677,news,news, news and some news on the side
4118191,Tech/Sci,Technology and Science Twitters
2631811,Media,
6469142,Guardian Tech Podders,The assorted cast and characters who take part in the Guardian's Tech Weekly podcast
34324687,SXSW,Those attending SXSWi
92989721,Social media/blogging,Marketing and networking through social media and blogs
25846760,Tech,
42718306,Ireland,Located in Ireland
3063877,Tech-Talk&MacTalk,
1199644,Media,
5832857,Journalists,
6370891,Journalists,
6329951,TechHumanRights,folks we follow RE: technology, journalism, and freedom of expression 
2420131,Technology,
106660286,Ireland@SXSW ,
106461050,Influencers,
40213767,Ireland@SXSW,SXSW 2014 Irish Group
106141461,Ireland,
51677119,tech,
105519923,Ireland via Independent,(Most of a) list from the Independent of people to follow in Ireland
78332966,Cloud Computing,
105571535,Tech-in-Ireland,
105570221,Top-tweeters-a-la-Sindo,
105462288,Sindo 50 tweeters,From http://www.independent.ie/business/technology/the-top-50-tweeters-29991919.html
5552340,Tech and Web press,Technology and web press that might be interested in www.zubworld.com
83911872,H#0 Hotchpotch of Smarts,
104867439,Thought Leaders,
22416528,irish news,
103721891,ireland,
102799762,Startup Cork Community,Those active in the Cork startup community
86962326,Payments & Fintech,Folks who tweet, write, blog, work in or influence fintech & payments in UK, Europe, the US & beyond
5378753,nice background,twitter homepage background
4537334,United Kingdom,
31981601,New Media,Knowledgeable on social media, technology, and/or marketing
96594119,Web Summit 2013: Speakers,Speakers for Web Summit 2013 incl. 300+ of the world's leading founders, investors, CEOs and more.
98544511,websummit2013,
6032781,FF digital media,
1926684,Media and PR,
97654317,Irish startup scene,
5849563,Daily Read,
5459013,Newsy Journos,
5437337,Media/Books/Games,Books, new media and games
4940674,Captain_Tech_01a,Tech People
83651222,Irish Tech,
2040,Kay,
5345947,Guardian,
53190062,startups,
96288484,Candy 2,Want Some Candy Crush Saga Cheats Guides and more? Check it out here> http://goo.gl/Z65XZR
83390384,Tech,
95427586,Founders,
4415552,Technology,
91386314,Tech Start Ups,Tech Start Up community across Ire, UK & the US. Key influencers, tech geniuses & star companies. 
91820979,Ireland entrepreneur,Tech irish entrepreneurs & ecosystem
29848697,IP,from and about
91477717,Ireland,List of Irish tweeps I most interact with or find interesting. Not yet complete!
59769472,semiconductors,
5520820,journos,journalists - god's own
5474202,Mediafolk,Journalists, broadcasters, bloggers and writers, mostly UK-based
68585734,Twitter Lefties list,For twitters talented left handers
91064398,Contacts/Clients,
5061417,writing,Entities who write things (not just tweets!) or discuss things that are written
90322534,Irish Gang, (generated using http://SocialBro.com)
5061011,media,Entities involved in or who discuss the (old) media
89544297,Irish Tech Entrepreneurs,Ireland's most interesting & exciting tech entrepreneurs 
89545473,Irish Startup Scene,Advisors, investors, accelerator programmes & supports for Irish tech entrepreneurs
72599057,payments,
88978138,Digital, Startups & Tech,
5430425,Journalism,
81707259,Wayra Ireland ,List of companies and individuals (past & present) in Wayra Ireland 
4175944,Newsdesk,
4352678,geeks,
2489053,Technology-New-Media,
5371697,JournalistsNews,This is the mass collection of reporters, newsfeeds and journalists
84106814,Local and Supporters,
83518847,IrishTech,
82203318,grabbers,
82078947,conversationlist,Dynamic list rebuilt daily @ http://conversationlist.com of the people you are talking to & about.
79660980,My tweets,
17720122,irish,all twitter followers/followed living in and/or from Ireland
73181115,Business Technology,Business Technology
5373895,guardian,
66247931,xmedia,
74061314,Flipboard,Tech People
73017754,Developers - Companies,
72599204,NDRC,#Launchpad @Swequity #swetex @Inventorium crew
1920828,Synverse,
72690609,Telecom Industry blogs,
72627326,y29,1929 - a year that things happened
5297467,afewofmyfavoritetweeps,
3268110,Technology,
5215378,UK Tech Journalists,UK technology journalists.
59695847,futureconnect,List of users unfollowed
5139650,technology,tech stuff
69813796,networking-3,
69173488,The #GotJobs Supporters,Campaign to Create 1 Million American Jobs.
4896807,WiredPPL,
13293207,Techynews,
13293082,Socialmedia,
135061,Blogs/Mags/Papers,
2574893,Journos,
3124720,Geek/Tech,
3319536,Guardian,
4268824,people who power the net,People in the internet or online industry. These people power the internet like hamsters on a wheel
1086835,Media-Journalism-Photo,
4619195,Media tweeps,people I follow who work for the media
4439994,gadgets,
6836,Press Reporters Editors,
4500480,British Journalists,
68618354,Biz-People,
6911014,design,
4437136,uk-peeps,
58707621,Irish Based Web,
67449732,Business,
66397285,Dr nun,Devie
1967659,United Kingdom,
4012916,Tech writers,
5114038,Businesses,
65498889,TelcoOTT,A list of key people involved in the TelcoOTT space.
58634853,TechBusiness,Great technology people within the industry
65440087,Retail/Services,
65349332,startups,
65338764,Geeks,Tech and geeky computer wizards
61887963,Mobile,
4275221,Recruiters/Business,Reruiters, Business, DACH
38525,geeky sources,Sigh... so much to learn.
43616048,Business followers,
62985378,Political,
62530745,Works Irish Telecom/Media,
4185693,News,
444402,Journos,
31437392,Mutual-Friends,A self-updating list of people who are followed by the people I follow (generated by @formulists)
35942575,Voices of Reason,
4139034,new media,The geek list.
3816990,Media,The media -- people who present all the news to us!
48953463,People I Follow who Tweet,A self-updating filtered list of people I follow made using formulists.com
44351949,Founders,A filtered list of the people I follow - See the shuffle here http://goo.gl/wfid9
59421241,TopIrishTweeters,
2252813,globalnews,
872020,invesmtent,
53034224,Top Irish Tweeters,
3911417,journalists,UK Journalists
900471,techie-things-ppl-etc,
2355323,tech things,
51749663,VoIP,
51053107,Irish_tech,
33615156,Tech,
49323791,Tech-tweeters,Technology bloggers and Journalists
46362533,IT Tech company,IT Tech company
3830480,guardian,Guardianistas
3786704,press,
47254415,DWS6attendees,The attendee list for DWS6, 10th June 2011
33513712,TechieTweets,Tweets on technical topics
44459202,Web 2.0 and Tech,
37220733,Cork,
35839612,meeja,media
42141644,tech people / companies,A monitored list of interesting tech people
3911853,AlphaStars,The people I learn the most from - sometimes ;-) 
37520547,Favtweeps,The best people on Twitter!!
3766060,The Guardian Journalists,A list of The Guardian journalists based in the UK.
36227259,twitterati,Irish tweeters
36225537,twitterati,Irish Tweeter Folks
3739390,guardianistas,grauniad tweeters
35652499,Telecoms,
34609371,Tech,Tech people
445937,techies,
8642280,Cork,
32639418,Tech ppl,
33666951,Businesses types,Predominantly Irish companies. A work in progress.
3729478,techblogs,All the tech blogs I read
31415849,game_changers,fearless people with game changing vision
23798552,Entrepreneur,Biz owner, Leader
32730538,Business,Business Tweeps
7219643,myvip,
30555273,Dublin Tech,
7969446,peoplessupermarket,
2444551,Media,
29323735,Blogging & Social Networking,exactly what it says on the tin!
13904459,mobile,Mobile development and strategy companies. 
25726530,Dublin Web Summit Attendees,
25553389,ESC-fans,Addicted to the Eurovison Song Contest . Would be great to meet all of you in my hometown.
22169516,Irish,People Twittering in Ireland
21946413,Simple Twitter,Bands / PR / People i talk to / People with interesting tweets regularly
20433378,Cork,
20646700,startups ,
3378563,Hotlist,personal hotlist
1023612,Top Tweeters,
1035437,Journos,
20373250,Nokia Bloggers Meet 2010,Peeps who attended the Nokia Bloggers Meet 2010, at @1000Heads HQ in London before Nokia World 2010
19891334,Irish-TechBloggers,
2893214,T?o Tech que D?i,
19768244,X Factor,Tweeps who like Xfactor
7708798,Tech,
2890270,webgeeks,
2890300,famous,
2745713,UK Journalists,Twitter List of English journalists and resources for journalism
18106349,Techies,
2876029,interesting,
1146428,Marketing,
15805592,UK-region,
2874869,Journalists,
15689703,bizvc,
13487087,Design & Innovation,all things new and exciting
16287628,Technology,
15439389,just because,
4335007,business-brains,weird, I had two copies of this list. This are those bright business orientated tweeters.
1407381,Ireland,
15008290,CorkLike,People from Cork... like
2826402,frontpage,The latest tweets from some of the best bloggers
2826627,tech-media,The best technology and media related bloggers on the Internet
2742537,Tech,
1793291,Guardian people,
2415650,BradfordOdeon,
2608415,Geeks US,
2018516,tech_hacks,
2411361,tech media and analysts,
12855694,Technology,
12867318,IrelandOnline,Emarketers, Tech leaders in Ireland
10266451,Ireland,
12254421,Entrepreneurial,
296617,Ireland,
12420925,iPad,People who have an iPad
1072976,iphonedevs,
2078295,Mobile,
11771557,suggested-influencers-mrtweet,Tracking great people in my network and areas of interest! See http://mrtweet.com/lists?tl
11680723,Mobile,Anything Mobile (apps, phones etc.)
11466775,mojo,mobile journalist
473657,journalism,
10266366,New Friends,
1040628,openMIC,
8277955,IrishTechNews,
10110599,FOOD!,Food is the unifier among all cultures. Sharing food, recipes & resources may be the peacemaker.
2240092,Pablos-technology,
26130,Journo-list,
9182275,General Interest,
9182511,Marketing PR,
1765611,WorkIreland,
8493823,techy/gadget industry,
2124230,tech,
2124260,journos,
6819545,Daily,Those I like to follow REGULARLY because they inform, inspire, encourage and/or stimulate me
6870484,Top Telecom Commentators,
2097531,family,
2096506,UK Tech,
6279524,Tech Folk,
2084073,Newspaper,
2074421,journalist,
6226310,MPA jury,List of Mobile Premier Awards online jury members
6200810,MobilePremierAwards,
6193668,Social Media Ireland,Social Media activists around Ireland. 
5900818,Development,People relating to any kind of development, mostly web development
5887661,TWI-IT-and-apps,
5497543,INT-International-women,
5381226,irish,irish ski  folks we follow (and love)
4918776,Cork,
5365162,Lovelies,
5554640,Irl Technology,
5437147,People I bother reading,
5410632,marketing,marketing, pr, social networking etc
5348846,Faves,Several of my favorite folks. (Generally conversational.)
3743635,Technology,
5215262,CorkIreland,find contacts around Cork Ireland
3800382,interactive,
4214205,companies to watch,
4888132,Pundits,
1822530,News Sources,
993052,Irish,
2265065,tech,
4097845,follow_by_list,
3578610,DIGITAL/MOBILE/TECH,
3048769,Lancaster Guests,More than an hour from Lancaster, PA.
4005737,Tech heads,Nerds!
3984840,Geektastic,
1690450,media,
3742150,Ireland,
3778988,Friends,best Twitter Friends
1693843,futuremedia,
3507398,friends added on,add ons
1660086,guardianistas,
1626301,journalism,
1579765,Games Industry,
2931020,VoIP Rockstars,Industry movers, shakers, mavens and connectors.
116435,irish start-ups,
2689020,Giant, freaking NERDS <3,
1526072,media tech,
2730584,voip,
1242140,smartpeople,Smart folks with smart ideas on Twitter.
666385,Journalists/Journalism,
2614938,telephony,
1331998,lovely-people,
1132182,Awesome Folk,
1399020,jer-nos,
618932,interesting,
2099249,Rock Star Mentors,
1067034,Tech,
1104386,Guardian,
1984045,dub-tech,
1948283,Ireland 2,
1950577,Cork,
1064385,Media types,
1874885,Irish Tech,
1859659,Irish,
1853830,Web Tech,
20469,StartupsVCsEntrepreneurs,
1820663,TechMblSocmed,Tweeple with interest/expertise and smart conversations in technology, mobile & socmed. 
1748231,SocMed Guru Elite not god,
1016285,UKJournos,
259265,News,
1670267,People who entertain me,
999110,UK technology journalists,
1474374,voip-tweeps,
1124768,Technology Ireland,
1121032,Media,
1121321,Blogger Twitter Whatever,
1125275,Celebrities and Comedians,
868159,People I dig,
459869,Donors,
453977,Ireland,
1021108,jaiku,
370664,Journalists,
628001,Medios,
584609,guardian,
482224,oldmedia,
724989,Mobile,
676266,mobile,
673880,Nice Irish Tweeps,
451810,tech & science news,
448545,Media Gurus,
407745,Technology,
176617,SingularityU,
15896,Journos,
69494,Guardian,
37178,Recommended,
17913,Tech city folk,
2101,my gang,
209706540,Sales Heroes & Superstars,Those who either work in sales or are directly connected to them (plus a few sales superstars).
607376,cork,
574607,Entrepreneurship-Biz,
476097,cork,
30663,The Irish Persuaders,
12154,Innovators,
12162,Company Execs,
165335810,Sales Training Sources,
17216,Blogs/Twits/Whatevers,General bloggers, twitter users and others.
14725,tech,
15124,startups,
10805,Irish,
197365078,TEDx-ers,
178746059,Papapietro,
161377596,champy007,
2962042,Propaganda-e-Marketing,
12072503,AAAA1,
9126897,pekomeri,Now I do not work with, all the experience and passion is to do as a Photographer.
11308032,fabricio,
4520157,Noticias,
1922378,Amigos,
2091287,amigos,
2109126,web,
2107286,adiosclick,
110272333,Biz-Dev Experts -2,Biz-Dev Experts -2, exported from @tacticscloud on April 3rd, 2014
683006,agenciaclick,
106001389,Reddit users 1,List in progress. Discovering Reddit readers who are also active, engaged Twitter users.
44434332,puk,
45656728,Asia-Pacific,Followers who are in the Asia-Pacific
3046340,Apple iWork/Pages,
3045519,Translation and language,Translators, translation issues and help, writing about translation and languages (linguistics)
203632096,Biochemistry test,
788028,book-lovers,
279020,phreadheadz,some people who use Phreadz who have linked their Twitter account
214616290,hey,fefe
177094547,Seattle,
34216108,The Fans of #Portlandia,
101318259,South Sound Tweeps,
23738638,Seattle Lights,A self-updating list of people I follow from the Great Pacific NW (generated by @formulists)
18729034,Seattle-Music,
807938,music,
106288151,Media and Technology,Media and Technology, exported from @tacticscloud on February 21st, 2014
6725330,media,
6253229,seafun,
103904891,CNET Followers 2,
207856714,Web Summit 2015,Web Summit folks to connect with in Ireland :)
178974878,trading,
95726806,B2B Marketing Insights,
169303224,trading ,
123230134,Super Cool Historians,Historians on Twitter that are super cool!
108270772,top history buffs,top history buffs, created March 17th, 2014
90602692,Interesting People,
69333209,Congis,
87995994,NaMo Brigade,
73557526,a01,
78819060,friends,
61953269,FriendsOfDrSwamy,Lists the Friends of Dr.Subramanian Swamy or @Swamy39
62032630,India 2020,India Vision 2020. Prosperous, Harmonious, Sustainable and Just society.
85558173,Content Marketing 11,
43253236,Me,Akki boy is my nick name.
19966481,ARJUN ,HAI            
1438884,tweeps who meet me,The (un)lucky ones who have crossed paths with me in the real world (no... not Second Life!)
14948602,Friends,To all my world wide friends
14941374,friend,
11422169,Internet Behaviour,What would you do online and not offline
71274538,SEO,
63916893,cream of the crop,best friends and followers
56585700,FavPeople,My Favorite Followers. Thanks Guys and Gals!
211629460,people I know,
84104890,San Francisco,Tweeps in beautiful San Francisco
79430224,fun-fun-fun,
205171306,hashtag,Individuals and organisations who make more sense than the average
204513025,Entrepreneurial-Faves,
204404562,Advisors,
25864515,Travel Guru's,Journalists that help me explore the world without leaving home.
18918697,Good business for smart ,http://bit.ly/dvwqlQ
214017,Journalists,
200566861,Marketing/Growth Gurus,
9238328,Literary,
30936818,Work,SEO
196713716,Aussie Angels/VCS,
195246502,programmatic,
187400950,The List,
183149061,Programmatic APAC,
188214324,Altcoiners,
68837941,Melbourne,
174119679,Mentioned,Thanks for the mention (curated by @IFTTT rule)
187016471,Growth Goliath - Growth H,
30422051,iStrategy 2010 Sydney,
187979045,Experts worth watching,Experts, authors, speakers & educators worth listening to!
4927804,Digg,Digg Buddies :)
2677304,tech,
2081,Digg,Digg Employees
181714908,OCAAS,Offshore Center As A Service
2565,Digg,
124649987,People Ive faved,Thanks for your tweetage, I've faved one of your tweets
173700153,Pianists,
171831730,♞ business,
214171116,Liste startup,
170915393,Pianists,
212410182,Startups,
212800838,startup thought leaders 3,
125811460,AIMIA #FODAvic,AIMIA’s 11th Annual Future of Digital Advertising event tweeters
211994473,Small businesses,
108260819,StartUp Peeps,
95252044,BBB-Listeners,These tweeps are quality blokes (and ladies) who we'd love to have a beer with for listening to BBB 
211995045,People who tweet about Yo,
50615335,megaminds,Mainly people I owe a drink or who owe me a drink. Keep on keeping on dudes.
61096423,Creativos,
37093362,Duh-signery,Design, de-sign, d-sign
108736336,Best Startup Specialists,Best Startup Specialists :)
35978464,Photographers,
108205608,Magnificent Writers,Magnificent Writers, exported from @tacticscloud on March 16th, 2014
35885494,Friends,People I actually know
33020874,Priority Follows,Tweets of note from the great and good
106788664,Melbourne writers,list of writers and authors who live in Melbourne
105060730,Creative Marketeers,
29936123,Webbage and Techage,100101101101
99175200,Business Folk,
99151718,Marketing & Social Media,Branding, PR, Marketing and Social Media
98614985,Sydney Tastemakers,A group of tastemakers, leaders and digital wizards to learn from in Sydney, Australia. 
1036488,Local friends,
96867632,NEXT Melbourne,
9328275,Tsilz!!1,
86054593,Digital/Social/Cr8ive/MKT,10+yrs in digital space. Seeking new opportunity as digital producer, strategist or eCommerce. Help?
36043250,Australia - Media,
82607637,Media | Marketing | Comms,advertising, media, and communications people and resources.
4141417,North_Britain,Northwest region & surrounding areas
92344272,PERSONEN AGENTUR,
92344608,INNOVATION,
92545845,Digital,
72139378,Digital Marketing,
90113680,Advertising,Related governing bodies and individuals in Advertising
6372892,Colleagues,Colleagues - past & present
86667063,Media,
86667074,Marketing,
86667933,Tech,
8717392,Digital  and Tech,My list of tech people & groups that I like
46322069,Oz Agencies,
1293117,Friends,
83022185,silicon beach,Starts up activity in sydney
42178637,Crew,
79715711,News,
2280665,People I've Met,Acquaintances
77349537,Australia,
77350649,Agencies,
77350025,Tech Innovation,
1648140,Design & Development,
35247,Photography,
72709558,Exciting Aussies,Different people to keep an eye on in the business scene. Entrepreneurs and influencers
35248,North West UK,
624860,Liverpool,People and places in Liverpool
63856180,Digital Industry,
60337083,Mobile-Australia,A list of people who talk about Mobile Australia (made using @formulists)
61044854,Digital,
59665490,Digital Media,
57457021,Reservoir,Kids of the Reservoir mailing list.
54364915,People,
56982128,Australia,
54460866,Austech,
47093299,Australia,The hot list from Oz
54483964,Stream 11 ,All of the incredibly cool people who attended Stream 11 in Athens. 
48793870,Agency and Media Life,Australian media, creative, pr agency & some supply side
42706780,Sydney,
22589371,Digital Tweeps,Tweeps working or passionate in Digital and/or Social Media.
4482923,creative,
50546080,Work/Digital,
78331823,ENTERTAINMENT ,
1913025,media,
2927595,mkt,
85548186,WRITER,
72978625,SF,
1400377,Digital_Media,
25018372,Media,
31444559,Bay Area,Cities and towns I follow to keep up with news in the San Francisco Bay Area
41164925,SM/DW,me, you, he/she, we, you, they
709937,Sydney,Want to know what's happening in Sydney? Follow some of the best in Sydney.
6068730,Comms-peeps&orgs,
4052695,People in Australia,
41394814,Tech Updates,
8213386,friendlyppl,
36648665,Tweetdeck,
35707925,CleverGeeks,
36663290,lgbt alliance,
305189,Advertising,Advertising and marketing
30962050,australia,
554268,MediaCom,The people and various divisions of MediaCom.
25103485,interestingfolk,
40524678,LGBT Activists,Media, Groups, Non-Profits, Projects, People & Campaigns pro-LGBT
25104467,marketing,
25104840,designmedia,
25105377,business,
30429289,Business,
54454842,Entertainment,
50628979,antifamily,
25474507,The A list ,Tweets I can't live without
25744968,aus-tech-media,
6467483,Asia-Pac,na was wohl?
5491229,SOCIAL MEDIA,
21009641,List 1,ooh, it's a list!
44908774,Blogs and Bloggers I Love,
20119235,mad minds muster ,Special collection of REAL people, bloggers, musicians, sex maniacs, Faaashion & celebtitties.
3764216,cities/sydney,
1602318,MediaCom,
18511023,Reservoir,
16767191,Social Media Lovers,Those in love with & inspiring others with Social Media
48161594,Sites and Writers I Love,
2084485,digitalmeja,
773772,MediaCom,Current and former alumni. People first, better tweets.
11427290,Media,
3418579,IT and Communications,programs and extensions for twitter and other things on computer
45535482,Journalists SF,
12387660,madmen,
10603313,sydneyagencyheads,
10974206,sydneydigital,
11545216,colleagues,
10573404,au-digital,
45203520,News,
10272345,creative,
4572859,faves,
9588837,digi massive,the digital universe
8845718,Arts ,
9124231,Colleagues,
9020632,OZ-Industry,
726487,media-news,
8474858,adtech Sydney #ATSYD,ad:tech is THE event for the digital marketing and advertising community in Australia and NZ. #ATSYD
8439445,Advertising,
1523810,Adlanders,
7936372,Startups,Startup people to follow to make your brain bigger.
7426305,SocialMedia,
7370088,creatives,Creatives in the advertising industry
4649493,Sexy people,People who are awesome/smart/not-completely-full-of-shit/good looking
6809783,digital,
1106691,Media/Digital,
40039303,Activists,Activists
37336413,Media,The voices of the media
5120630,Australia Friends,
5026504,local,geographically Australian-ish
37336181,LGBT,Heroes of gender identity, sexual orientation and HIV status & education
36726873,pals,Friends of Phil
40214569,Tech,Tech folks
2701686,work in/for an agency AU,Australian media, creative, pr agency & some supply side
4450706,Marketing Agencies,
1469730,geeksters,Geekgirl following some of the bods in IT, web, interface design, semantic web, data etc
2866368,Digital and Advertising,
2755434,Oz Northerners,
2419138,aussie-kiwi-twits,
2305784,sydney and or media,
2262975,Technology,
1718122,Marketing,
2067223,aussies,
2052439,tomatos,
1714223,Australian Ad Folk,
1612016,smart digital people,
1457177,design,
944264,Tech & Web,
818746,sydneyfolks,
767744,ROCK GODS,strategy and pop culture
381329,OZ Ad/Design,
397896,friends,
269257,digital ,
222237,digitalpeople,
9485391,ux magazine,
5933377,Yonsei ,
30198280,Bold Locals and TBI Contributors,
2350342,Bay Area,
136497453,MDSW Galleries,
110916459,My main Men!,I like your face so I put you on a list.
92842603,Kemar,Kemar
19452099,Friends Finland,
